"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL559457";"";"0";"470.52";"1";"5.62";"8";"CCCCCc1c2c(cc(O)c1C(=O)OC)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2";"IC50";"'='";"3020.0";"nM";"5.52";"";"";"UO_0000065";"11.73";"0.22";"-0.10";"5.09";"False";"CHEMBL1036431";"Inhibition of PTP1B";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151873";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";""
"CHEMBL393653";"";"0";"429.09";"0";"2.21";"30c";"O=C(O)COc1c(C(=O)N2CCOCC2)sc(Br)c1Br";"IC50";"'='";"210000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL886819";"Inhibition of PTP1B assessed as pNPP hydrolysis";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139178";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL394727";"";"0";"426.09";"0";"3.91";"44";"CC(C)c1nc(-c2sc(Br)c(Br)c2OCC(=O)O)no1";"IC50";"'>'";"2500000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL886819";"Inhibition of PTP1B assessed as pNPP hydrolysis";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139178";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL247074";"";"0";"571.61";"2";"5.48";"25";"O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4cc(C(F)(F)F)ccc4[nH]3)cc2)S(=O)(=O)N1";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"11.94";"0.24";"1.34";"5.84";"False";"CHEMBL902512";"Inhibition of PTP1B by pNPP assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138418";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL437371";"";"0";"533.64";"1";"4.47";"19";"COc1cccc2sc(N[C@@H](Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)c3nc4ccccc4[nH]3)nc12";"IC50";"'='";"550.0";"nM";"6.26";"";"";"UO_0000065";"11.73";"0.23";"1.79";"4.97";"False";"CHEMBL902512";"Inhibition of PTP1B by pNPP assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138418";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL430200";"";"0";"538.05";"2";"5.11";"29";"O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2Cl)S(=O)(=O)N1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"12.18";"0.25";"1.44";"5.61";"False";"CHEMBL902512";"Inhibition of PTP1B by pNPP assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138418";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL248291";"";"0";"524.62";"1";"3.02";"2";"Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)NS1(=O)=O";"IC50";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"14.21";"0.28";"4.44";"5.40";"False";"CHEMBL902512";"Inhibition of PTP1B by pNPP assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138418";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL246036";"";"0";"521.60";"1";"4.60";"13";"O=C1CC(c2ccc(C[C@H](Nc3nc4cc(F)ccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1";"IC50";"'='";"420.0";"nM";"6.38";"";"";"UO_0000065";"12.23";"0.24";"1.78";"5.46";"False";"CHEMBL902512";"Inhibition of PTP1B by pNPP assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138418";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL57157";"";"0";"361.44";"0";"3.90";"48c";"CCN(CC)C(=O)CCC1=C(c2ccccc2)c2ccccc2C(=O)C1=O";"IC50";"'='";"610.0";"nM";"6.21";"";"";"UO_0000065";"17.19";"0.31";"2.31";"11.41";"False";"CHEMBL770122";"Inhibition of human Protein-tyrosine phosphatase 1B (PTP1B) using fluorescein diphosphate (FDP)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135185";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";""
"CHEMBL607027";"";"0";"521.60";"1";"4.60";"24";"O=C1C[C@@H](c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2F)S(=O)(=O)N1";"IC50";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"14.51";"0.29";"2.97";"6.48";"False";"CHEMBL1071696";"Inhibition of PTP1B";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157711";"1";"Scientific Literature";"J. Med. Chem.";"2010";""
"CHEMBL1086765";"ERYBREADIN C";"0";"392.50";"1";"5.72";"11";"CC(C)=CCc1cc2c(cc1O)O[C@H]1c3ccc(O)c(CC=C(C)C)c3OC[C@@H]21";"IC50";"'='";"7300.0";"nM";"5.14";"";"";"UO_0000065";"13.09";"0.24";"-0.58";"8.72";"False";"CHEMBL1101504";"Inhibition of human recombinant PTP1B assessed as p-nitrophenol production";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154360";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";""
"CHEMBL1098728";"NEORAUTENOL";"0";"322.36";"0";"4.19";"5";"CC1(C)C=Cc2cc3c(cc2O1)OC[C@H]1c2ccc(O)cc2O[C@@H]31";"IC50";"'='";"7600.0";"nM";"5.12";"";"";"UO_0000065";"15.88";"0.29";"0.93";"10.68";"False";"CHEMBL1101504";"Inhibition of human recombinant PTP1B assessed as p-nitrophenol production";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154360";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";""
"CHEMBL508534";"PHASEOLLIDIN";"0";"324.38";"0";"4.22";"12";"CC(C)=CCc1c(O)ccc2c1O[C@H]1c3ccc(O)cc3OC[C@@H]21";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1101504";"Inhibition of human recombinant PTP1B assessed as p-nitrophenol production";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154360";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";""
"CHEMBL25079";"";"0";"344.41";"1";"5.87";"161";"CCCCc1oc2ccccc2c1C(=O)c1ccc2cc(O)ccc2c1";"IC50";"'='";"3162277.66";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL830840";"Concentration required for 50% inhibition of tyrosine phosphatase 1B";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137823";"1";"Scientific Literature";"J. Med. Chem.";"2004";""
"CHEMBL372492";"";"0";"330.43";"1";"6.23";"160";"CCCCc1oc2ccccc2c1Cc1ccc2ccc(O)cc2c1";"IC50";"'='";"776247116.63";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL830840";"Concentration required for 50% inhibition of tyrosine phosphatase 1B";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137823";"1";"Scientific Literature";"J. Med. Chem.";"2004";""
"CHEMBL24213";"";"0";"526.66";"2";"8.96";"113";"O=C(O)COc1ccc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1-c1ccccc1";"IC50";"'='";"100000000.0";"nM";"";"Potential transcription error";"";"UO_0000065";"";"";"";"";"True";"CHEMBL830840";"Concentration required for 50% inhibition of tyrosine phosphatase 1B";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137823";"1";"Scientific Literature";"J. Med. Chem.";"2004";""
"CHEMBL284471";"";"0";"662.81";"2";"10.64";"121";"COc1ccc(-c2cc(-c3ccc(-c4c(Cc5ccccc5)sc5ccccc45)cc3)cc(-c3ccc(OC)cc3)c2OCC(=O)O)cc1";"IC50";"'='";"25118864.32";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL830840";"Concentration required for 50% inhibition of tyrosine phosphatase 1B";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137823";"1";"Scientific Literature";"J. Med. Chem.";"2004";""
"CHEMBL324232";"";"0";"695.20";"2";"9.77";"Table 1, R1C1";"O=C(O)[C@@H](Cc1ccccc1)Oc1c(Br)cc(-c2c3ccccc3c(Br)c3oc4ccccc4c23)cc1Br";"IC50";"'='";"870.0";"nM";"6.06";"";"";"UO_0000065";"8.72";"0.22";"-3.71";"10.16";"False";"CHEMBL3090352";"Inhibition of GST-tagged recombinant human PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085746";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL3088129";"";"0";"358.35";"0";"2.37";"11";"COc1cc([C@H]2Oc3ccc(/C=C/C(=O)O)cc3O[C@@H]2CO)ccc1O";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3090684";"Inhibition of PTP1B (unknown origin) assessed as p-nitrophenol release from pNPP substrate after 30 mins by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085712";"1";"Scientific Literature";"J. Nat. Prod.";"2013";""
"CHEMBL3088132";"";"0";"344.32";"0";"2.11";"2";"O=C1O[C@@H](c2ccc(O)c(O)c2)[C@@H]2CO[C@@H](c3ccc(O)c(O)c3)[C@H]12";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3090684";"Inhibition of PTP1B (unknown origin) assessed as p-nitrophenol release from pNPP substrate after 30 mins by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085712";"1";"Scientific Literature";"J. Nat. Prod.";"2013";""
"CHEMBL280138";"";"0";"370.45";"1";"6.38";"144";"CCCCc1oc2ccccc2c1C(=O)c1ccc(-c2ccc(O)cc2)cc1";"IC50";"'='";"3981071.71";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL830840";"Concentration required for 50% inhibition of tyrosine phosphatase 1B";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137823";"1";"Scientific Literature";"J. Med. Chem.";"2004";""
"CHEMBL416598";"";"0";"726.37";"2";"9.16";"2";"O=C(O)[C@@H](Cc1ccccc1)Oc1c(I)cc(-c2c3ccccc3cc3sc4ccccc4c23)cc1I";"IC50";"'='";"179.0";"nM";"6.75";"";"";"UO_0000065";"9.29";"0.25";"-2.41";"14.50";"False";"CHEMBL770120";"Compound was evaluated for the inhibitory activity against recombinant Protein-tyrosine phosphatase 1B using, phosphotyrosyl dodecapeptide [TRDI(P)YETD(P)Y(P)YRK] as substrate";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133228";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";""
"CHEMBL2419068";"";"0";"321.22";"0";"2.39";"7c";"O=C(OC1CS[S+]([O-])C1)c1cccc(Br)c1";"IC50";"'='";"27960.0";"nM";"4.55";"";"";"UO_0000065";"14.18";"0.39";"2.16";"10.50";"False";"CHEMBL2421175";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417434";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL2418907";"";"0";"321.22";"0";"2.39";"7a";"O=C(OC1CS[S+]([O-])C1)c1ccc(Br)cc1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2421175";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417434";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL168";"OLEANOLIC_ACID";"0";"456.71";"1";"7.23";"Oleanolic acid";"CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1";"IC50";"'='";"3020.0";"nM";"5.52";"";"";"UO_0000065";"12.09";"0.23";"-1.71";"9.59";"True";"CHEMBL2421175";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417434";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL2419075";"";"0";"260.77";"0";"3.26";"5e";"O=C(OC1CSSC1)c1ccc(Cl)cc1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2421175";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417434";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL276983";"";"0";"560.63";"2";"7.82";"174";"O=C(O)c1ccc(S(=O)(=O)Oc2ccc(-c3ccc(-c4c(Cc5ccccc5)oc5ccccc45)cc3)cc2)cc1";"IC50";"'='";"75857757.5";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL830840";"Concentration required for 50% inhibition of tyrosine phosphatase 1B";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137823";"1";"Scientific Literature";"J. Med. Chem.";"2004";""
"CHEMBL498473";"";"0";"552.92";"1";"4.30";"10q";"O=C1Nc2ccc(S(=O)(=O)NCc3ccc(Cl)c(C(F)(F)F)c3)cc2/C1=N/Nc1ccc(C(=O)O)cc1";"IC50";"'='";"32800.0";"nM";"4.48";"";"";"UO_0000065";"8.11";"0.17";"0.18";"3.27";"False";"CHEMBL996085";"Inhibition of human recombinant PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156635";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL526369";"";"0";"468.47";"0";"2.77";"10n";"O=C1Nc2ccc(S(=O)(=O)NCc3ccc(F)cc3)cc2/C1=N/Nc1ccc(C(=O)O)cc1";"IC50";"'='";"11400.0";"nM";"4.94";"";"";"UO_0000065";"10.55";"0.20";"2.17";"3.61";"False";"CHEMBL996085";"Inhibition of human recombinant PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156635";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL500677";"";"0";"533.39";"1";"3.98";"10p";"O=C1Nc2ccc(S(=O)(=O)NCCc3ccc(Cl)cc3Cl)cc2/C1=N/Nc1cccc(C(=O)O)c1";"IC50";"'='";"19300.0";"nM";"4.71";"";"";"UO_0000065";"8.84";"0.18";"0.73";"3.44";"False";"CHEMBL996085";"Inhibition of human recombinant PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156635";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL527109";"";"0";"464.50";"0";"2.94";"10e";"Cc1ccc(CNS(=O)(=O)c2ccc3c(c2)/C(=N/Nc2cccc(C(=O)O)c2)C(=O)N3)cc1";"IC50";"'='";"11300.0";"nM";"4.95";"";"";"UO_0000065";"10.65";"0.20";"2.01";"3.61";"False";"CHEMBL996085";"Inhibition of human recombinant PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156635";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL499329";"";"0";"402.43";"0";"1.84";"10b";"CC(C)NS(=O)(=O)c1ccc2c(c1)/C(=N/Nc1ccc(C(=O)O)cc1)C(=O)N2";"IC50";"'='";"9300.0";"nM";"5.03";"";"";"UO_0000065";"12.50";"0.25";"3.19";"3.67";"False";"CHEMBL996085";"Inhibition of human recombinant PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156635";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL444092";"MICROCYSTIN-LR";"0";"995.19";"3";"0.83";"Microcystin";"C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C";"IC50";"'='";"1.17";"nM";"8.93";"";"";"UO_0000065";"8.97";"0.17";"8.10";"2.62";"False";"CHEMBL857419";"Observed inhibition activity of the compounds against protein phosphatases 1 (PP1)";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130173";"1";"Scientific Literature";"J. Med. Chem.";"1997";""
"CHEMBL286007";"";"0";"342.44";"1";"6.82";"52";"CCCCc1oc2ccccc2c1-c1ccc(-c2ccc(O)cc2)cc1";"IC50";"'='";"741310241.3";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL830840";"Concentration required for 50% inhibition of tyrosine phosphatase 1B";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137823";"1";"Scientific Literature";"J. Med. Chem.";"2004";""
"CHEMBL132324";"";"0";"229.02";"0";"1.54";"DA3044";"O=C1C(Cl)=C(Cl)C(=O)c2cnncc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL756368";"Inhibitory Activity against Recombinant Human PTP1";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134280";"1";"Scientific Literature";"J. Med. Chem.";"2001";""
"CHEMBL236636";"";"0";"486.36";"1";"6.14";"16";"O=C(O)COc1c(O)cc(-c2ccc(C(F)(F)F)cc2)cc1OCc1ccc(C(F)(F)F)cc1";"IC50";"'='";"5400.0";"nM";"5.27";"";"";"UO_0000065";"10.83";"0.21";"-0.87";"6.93";"False";"CHEMBL899399";"Inhibition of PTP1B after 10 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137434";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL561840";"";"0";"322.36";"0";"4.18";"Kanzonol B";"CC1(C)C=Cc2cc(/C=C/C(=O)c3ccc(O)cc3O)ccc2O1";"IC50";"'='";"44300.0";"nM";"4.35";"";"";"UO_0000065";"13.51";"0.25";"0.17";"6.52";"False";"CHEMBL2438603";"Inhibition of PTP1B (unknown origin) using p-nitrophenyl phosphate as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434949";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL1083269";"";"0";"538.60";"2";"8.07";"76";"O=C(c1ccccc1)c1oc2ccccc2c1-c1ccc(-c2ccc(O[C@H](Cc3ccccc3)C(=O)O)cc2)cc1";"IC50";"'='";"680.0";"nM";"6.17";"";"";"UO_0000065";"11.45";"0.21";"-1.90";"8.04";"True";"CHEMBL768926";"In vitro inhibitory activity against human recombinant protein tyrosine phosphatase 1b (PTP1B)";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132993";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL25322";"";"0";"799.54";"2";"9.70";"109";"O=C(O)c1ccccc1C(=O)NCCC(Oc1c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1Br)C(=O)O";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"8.44";"0.19";"-2.96";"5.97";"False";"CHEMBL768926";"In vitro inhibitory activity against human recombinant protein tyrosine phosphatase 1b (PTP1B)";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132993";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL282372";"";"0";"502.61";"2";"8.48";"134";"O=C(O)COc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1C1CCCC1";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"13.47";"0.24";"-1.71";"11.34";"True";"CHEMBL768926";"In vitro inhibitory activity against human recombinant protein tyrosine phosphatase 1b (PTP1B)";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132993";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL108584";"";"0";"474.65";"1";"7.23";"8k";"CCCCc1ccc(/C=C/S(=O)(=O)Nc2nc(-c3ccccc3)c(-c3ccccc3)s2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL765608";"In vitro inhibitory activity against human recombinant PTP1B phosphatase enzyme";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134159";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2001";""
"CHEMBL309082";"";"0";"429.81";"0";"3.74";"10";"CCOc1cc(/C=C2/N=C(c3ccc4c(c3)OCO4)OC2=O)cc(Cl)c1OC(C)=O";"IC50";"'='";"35000.0";"nM";"4.46";"";"";"UO_0000065";"10.37";"0.20";"0.72";"4.81";"False";"CHEMBL770119";"Inhibition of human Protein-tyrosine phosphatase 1B (PTP1B) dephosphorylation of insulin receptor peptide";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135419";"1";"Scientific Literature";"J. Med. Chem.";"2002";""
"CHEMBL24267";"";"0";"550.32";"2";"9.06";"99";"Oc1c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1Br";"IC50";"'='";"450.0";"nM";"6.35";"";"";"UO_0000065";"11.53";"0.28";"-2.71";"31.37";"True";"CHEMBL768926";"In vitro inhibitory activity against human recombinant protein tyrosine phosphatase 1b (PTP1B)";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132993";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
